window_index,start_ps,end_ps,toggled_bits,toggle_events
14208,1136640000,1136720000,16697,3606
14209,1136720000,1136800000,12721,2483
14210,1136800000,1136880000,21240,4070
14211,1136880000,1136960000,24410,4381
14212,1136960000,1137040000,16086,3528
14213,1137040000,1137120000,12581,2413
14214,1137120000,1137200000,21714,4058
14215,1137200000,1137280000,23873,4278
14216,1137280000,1137360000,15659,3405
14217,1137360000,1137440000,13646,2604
14218,1137440000,1137520000,22401,4089
14219,1137520000,1137600000,21093,3934
14220,1137600000,1137680000,16058,3517
14221,1137680000,1137760000,13835,2829
14222,1137760000,1137840000,21610,4093
14223,1137840000,1137920000,19737,3667
14224,1137920000,1138000000,15653,3438
14225,1138000000,1138080000,16693,3178
14226,1138080000,1138160000,22416,4096
14227,1138160000,1138240000,18526,3656
14228,1138240000,1138320000,15552,3207
14229,1138320000,1138400000,18024,3400
14230,1138400000,1138480000,22792,4099
14231,1138480000,1138560000,17997,3633
14232,1138560000,1138640000,15415,3108
14233,1138640000,1138720000,18746,3532
14234,1138720000,1138800000,23645,4194
14235,1138800000,1138880000,17132,3618
14236,1138880000,1138960000,13655,2694
14237,1138960000,1139040000,20333,3863
14238,1139040000,1139120000,22469,4226
14239,1139120000,1139200000,17036,3603
14240,1139200000,1139280000,13268,2483
14241,1139280000,1139360000,21655,4071
14242,1139360000,1139440000,24312,4370
14243,1139440000,1139520000,16459,3524
14244,1139520000,1139600000,13026,2413
14245,1139600000,1139680000,21347,4061
14246,1139680000,1139760000,23241,4283
14247,1139760000,1139840000,15931,3405
14248,1139840000,1139920000,13843,2604
14249,1139920000,1140000000,22019,4094
14250,1140000000,1140080000,20137,3933
14251,1140080000,1140160000,16414,3517
14252,1140160000,1140240000,13919,2829
14253,1140240000,1140320000,21798,4090
14254,1140320000,1140400000,19511,3672
14255,1140400000,1140480000,15902,3438
14256,1140480000,1140560000,16197,3178
14257,1140560000,1140640000,21723,4109
14258,1140640000,1140720000,18411,3673
14259,1140720000,1140800000,15460,3207
14260,1140800000,1140880000,17289,3400
14261,1140880000,1140960000,22043,4102
14262,1140960000,1141040000,17511,3638
14263,1141040000,1141120000,15212,3108
14264,1141120000,1141200000,18099,3532
14265,1141200000,1141280000,21750,4195
14266,1141280000,1141360000,16700,3613
14267,1141360000,1141440000,13361,2694
14268,1141440000,1141520000,19679,3864
14269,1141520000,1141600000,21975,4226
14270,1141600000,1141680000,17064,3600
14271,1141680000,1141760000,12939,2483
14272,1141760000,1141840000,21885,4070
14273,1141840000,1141920000,23779,4370
14274,1141920000,1142000000,16449,3525
14275,1142000000,1142080000,12506,2413
14276,1142080000,1142160000,21185,4058
14277,1142160000,1142240000,23148,4284
14278,1142240000,1142320000,15805,3405
14279,1142320000,1142400000,13077,2604
14280,1142400000,1142480000,22166,4089
14281,1142480000,1142560000,20593,3946
14282,1142560000,1142640000,16189,3517
14283,1142640000,1142720000,14103,2829
14284,1142720000,1142800000,22035,4087
14285,1142800000,1142880000,19429,3661
14286,1142880000,1142960000,16215,3438
14287,1142960000,1143040000,16481,3178
14288,1143040000,1143120000,22562,4096
14289,1143120000,1143200000,18486,3656
14290,1143200000,1143280000,15656,3207
14291,1143280000,1143360000,17197,3400
14292,1143360000,1143440000,22902,4099
14293,1143440000,1143520000,17657,3633
14294,1143520000,1143600000,15326,3108
14295,1143600000,1143680000,18507,3532
14296,1143680000,1143760000,22673,4206
14297,1143760000,1143840000,17089,3624
14298,1143840000,1143920000,13571,2694
14299,1143920000,1144000000,20169,3863
14300,1144000000,1144080000,23022,4226
14301,1144080000,1144160000,16923,3603
14302,1144160000,1144240000,13175,2483
14303,1144240000,1144320000,21773,4071
14304,1144320000,1144400000,23416,4370
14305,1144400000,1144480000,16439,3524
14306,1144480000,1144560000,12699,2413
14307,1144560000,1144640000,21651,4061
14308,1144640000,1144720000,23898,4283
14309,1144720000,1144800000,16006,3405
14310,1144800000,1144880000,13457,2604
14311,1144880000,1144960000,22343,4100
14312,1144960000,1145040000,21272,3939
14313,1145040000,1145120000,16538,3517
14314,1145120000,1145200000,14380,2829
14315,1145200000,1145280000,20711,4084
14316,1145280000,1145360000,18435,3672
14317,1145360000,1145440000,16097,3438
14318,1145440000,1145520000,16677,3178
14319,1145520000,1145600000,21616,4101
14320,1145600000,1145680000,18061,3671
14321,1145680000,1145760000,15764,3207
14322,1145760000,1145840000,17872,3400
14323,1145840000,1145920000,23152,4108
14324,1145920000,1146000000,17897,3638
14325,1146000000,1146080000,15291,3108
14326,1146080000,1146160000,18178,3532
14327,1146160000,1146240000,22586,4195
14328,1146240000,1146320000,16899,3613
14329,1146320000,1146400000,13486,2694
14330,1146400000,1146480000,20251,3864
14331,1146480000,1146560000,22408,4226
14332,1146560000,1146640000,17118,3606
14333,1146640000,1146720000,13042,2483
14334,1146720000,1146800000,21815,4076
14335,1146800000,1146880000,23971,4376
14336,1146880000,1146960000,16560,3525
14337,1146960000,1147040000,12788,2413
14338,1147040000,1147120000,21533,4058
14339,1147120000,1147200000,22496,4278
14340,1147200000,1147280000,15674,3405
14341,1147280000,1147360000,13307,2604
14342,1147360000,1147440000,22162,4089
14343,1147440000,1147520000,20714,3946
14344,1147520000,1147600000,16191,3517
14345,1147600000,1147680000,14183,2829
14346,1147680000,1147760000,21788,4087
14347,1147760000,1147840000,19525,3661
14348,1147840000,1147920000,15966,3438
14349,1147920000,1148000000,16469,3178
14350,1148000000,1148080000,22459,4096
14351,1148080000,1148160000,17777,3656
14352,1148160000,1148240000,15510,3207
14353,1148240000,1148320000,17674,3400
14354,1148320000,1148400000,23161,4099
14355,1148400000,1148480000,17891,3633
14356,1148480000,1148560000,15415,3108
14357,1148560000,1148640000,18756,3532
14358,1148640000,1148720000,22714,4194
14359,1148720000,1148800000,16936,3618
14360,1148800000,1148880000,13766,2694
14361,1148880000,1148960000,20193,3863
14362,1148960000,1149040000,23050,4232
14363,1149040000,1149120000,17173,3603
14364,1149120000,1149200000,13381,2483
14365,1149200000,1149280000,22056,4071
14366,1149280000,1149360000,23209,4370
14367,1149360000,1149440000,16359,3524
14368,1149440000,1149520000,12735,2413
14369,1149520000,1149600000,21621,4067
14370,1149600000,1149680000,23529,4283
14371,1149680000,1149760000,15969,3405
14372,1149760000,1149840000,13773,2604
14373,1149840000,1149920000,22770,4094
14374,1149920000,1150000000,20916,3933
14375,1150000000,1150080000,16401,3517
14376,1150080000,1150160000,13934,2829
14377,1150160000,1150240000,21275,4087
14378,1150240000,1150320000,19704,3675
14379,1150320000,1150400000,15955,3438
14380,1150400000,1150480000,16737,3178
14381,1150480000,1150560000,22323,4101
14382,1150560000,1150640000,18616,3669
14383,1150640000,1150720000,15651,3207
14384,1150720000,1150800000,17436,3400
14385,1150800000,1150880000,23045,4102
14386,1150880000,1150960000,17831,3638
14387,1150960000,1151040000,15326,3108
14388,1151040000,1151120000,18417,3532
14389,1151120000,1151200000,21998,4195
14390,1151200000,1151280000,16470,3613
14391,1151280000,1151360000,13710,2694
14392,1151360000,1151440000,20174,3864
14393,1151440000,1151520000,22393,4220
14394,1151520000,1151600000,17189,3600
14395,1151600000,1151680000,12853,2483
14396,1151680000,1151760000,21255,4070
14397,1151760000,1151840000,23789,4370
14398,1151840000,1151920000,16263,3525
14399,1151920000,1152000000,12796,2413
14400,1152000000,1152080000,21276,4061
14401,1152080000,1152160000,23238,4297
14402,1152160000,1152240000,15825,3405
14403,1152240000,1152320000,13420,2604
14404,1152320000,1152400000,22478,4089
14405,1152400000,1152480000,20784,3934
14406,1152480000,1152560000,16405,3517
14407,1152560000,1152640000,14241,2829
14408,1152640000,1152720000,22042,4087
14409,1152720000,1152800000,19727,3661
14410,1152800000,1152880000,16216,3438
14411,1152880000,1152960000,16128,3178
14412,1152960000,1153040000,22717,4102
14413,1153040000,1153120000,18237,3662
14414,1153120000,1153200000,15748,3207
14415,1153200000,1153280000,17675,3400
14416,1153280000,1153360000,23496,4099
14417,1153360000,1153440000,17939,3633
14418,1153440000,1153520000,15352,3108
14419,1153520000,1153600000,18211,3532
14420,1153600000,1153680000,22930,4200
14421,1153680000,1153760000,16855,3618
14422,1153760000,1153840000,13620,2694
14423,1153840000,1153920000,20147,3863
14424,1153920000,1154000000,23189,4226
14425,1154000000,1154080000,16986,3603
14426,1154080000,1154160000,13151,2483
14427,1154160000,1154240000,21617,4071
14428,1154240000,1154320000,23548,4370
14429,1154320000,1154400000,16133,3524
14430,1154400000,1154480000,12194,2413
14431,1154480000,1154560000,21404,4061
14432,1154560000,1154640000,24242,4283
14433,1154640000,1154720000,15604,3405
14434,1154720000,1154800000,13219,2604
14435,1154800000,1154880000,22336,4094
14436,1154880000,1154960000,21175,3933
14437,1154960000,1155040000,16080,3517
14438,1155040000,1155120000,14288,2829
14439,1155120000,1155200000,22190,4084
14440,1155200000,1155280000,19507,3684
14441,1155280000,1155360000,15869,3438
14442,1155360000,1155440000,16579,3178
14443,1155440000,1155520000,22598,4107
14444,1155520000,1155600000,19029,3663
14445,1155600000,1155680000,15243,3207
14446,1155680000,1155760000,17023,3400
14447,1155760000,1155840000,23070,4102
14448,1155840000,1155920000,18486,3638
14449,1155920000,1156000000,14776,3108
14450,1156000000,1156080000,18242,3532
14451,1156080000,1156160000,22665,4201
14452,1156160000,1156240000,17121,3619
14453,1156240000,1156320000,12852,2694
14454,1156320000,1156400000,19344,3864
14455,1156400000,1156480000,22993,4220
14456,1156480000,1156560000,17165,3600
14457,1156560000,1156640000,12402,2483
14458,1156640000,1156720000,21843,4070
14459,1156720000,1156800000,24926,4370
14460,1156800000,1156880000,16064,3525
14461,1156880000,1156960000,12451,2413
14462,1156960000,1157040000,21348,4058
14463,1157040000,1157120000,23764,4284
14464,1157120000,1157200000,15681,3405
14465,1157200000,1157280000,13376,2604
14466,1157280000,1157360000,22818,4089
14467,1157360000,1157440000,20768,3934
14468,1157440000,1157520000,16043,3517
14469,1157520000,1157600000,14122,2829
14470,1157600000,1157680000,22402,4087
14471,1157680000,1157760000,20188,3667
14472,1157760000,1157840000,15801,3438
14473,1157840000,1157920000,16953,3178
14474,1157920000,1158000000,22685,4096
14475,1158000000,1158080000,18377,3656
14476,1158080000,1158160000,15559,3207
14477,1158160000,1158240000,18177,3400
14478,1158240000,1158320000,22618,4099
14479,1158320000,1158400000,18328,3633
14480,1158400000,1158480000,15293,3108
14481,1158480000,1158560000,18817,3532
14482,1158560000,1158640000,22952,4194
14483,1158640000,1158720000,17263,3624
14484,1158720000,1158800000,13447,2694
14485,1158800000,1158880000,19987,3863
14486,1158880000,1158960000,22596,4232
14487,1158960000,1159040000,17145,3603
14488,1159040000,1159120000,12506,2483
14489,1159120000,1159200000,21006,4071
14490,1159200000,1159280000,22747,4376
14491,1159280000,1159360000,16145,3524
14492,1159360000,1159440000,12085,2413
14493,1159440000,1159520000,21295,4061
14494,1159520000,1159600000,23229,4283
14495,1159600000,1159680000,15388,3405
14496,1159680000,1159760000,13118,2604
14497,1159760000,1159840000,21828,4094
14498,1159840000,1159920000,20501,3933
14499,1159920000,1160000000,15908,3517
14500,1160000000,1160080000,13762,2829
14501,1160080000,1160160000,21469,4099
14502,1160160000,1160240000,19189,3681
14503,1160240000,1160320000,15590,3438
14504,1160320000,1160400000,16356,3178
14505,1160400000,1160480000,22286,4101
14506,1160480000,1160560000,18399,3663
14507,1160560000,1160640000,15010,3207
14508,1160640000,1160720000,17248,3400
14509,1160720000,1160800000,21932,4102
14510,1160800000,1160880000,17332,3638
14511,1160880000,1160960000,14832,3108
14512,1160960000,1161040000,17834,3532
14513,1161040000,1161120000,21640,4195
14514,1161120000,1161200000,16648,3613
14515,1161200000,1161280000,13041,2694
14516,1161280000,1161360000,19586,3864
14517,1161360000,1161440000,23411,4220
14518,1161440000,1161520000,16964,3600
14519,1161520000,1161600000,12883,2483
14520,1161600000,1161680000,21551,4070
14521,1161680000,1161760000,23993,4379
14522,1161760000,1161840000,16356,3528
14523,1161840000,1161920000,12683,2413
14524,1161920000,1162000000,21630,4058
14525,1162000000,1162080000,23236,4278
14526,1162080000,1162160000,15670,3405
14527,1162160000,1162240000,13276,2604
14528,1162240000,1162320000,22240,4089
14529,1162320000,1162400000,20542,3934
14530,1162400000,1162480000,15990,3517
14531,1162480000,1162560000,14471,2829
14532,1162560000,1162640000,22167,4087
14533,1162640000,1162720000,19447,3661
14534,1162720000,1162800000,15979,3438
14535,1162800000,1162880000,16784,3178
14536,1162880000,1162960000,22955,4102
14537,1162960000,1163040000,18389,3656
14538,1163040000,1163120000,15553,3207
14539,1163120000,1163200000,17797,3400
14540,1163200000,1163280000,21894,4105
14541,1163280000,1163360000,17868,3633
14542,1163360000,1163440000,14993,3108
14543,1163440000,1163520000,18371,3532
14544,1163520000,1163600000,22771,4194
14545,1163600000,1163680000,17298,3618
14546,1163680000,1163760000,13005,2694
14547,1163760000,1163840000,19596,3863
14548,1163840000,1163920000,23414,4226
14549,1163920000,1164000000,16667,3603
14550,1164000000,1164080000,12968,2483
14551,1164080000,1164160000,21425,4071
14552,1164160000,1164240000,23543,4370
14553,1164240000,1164320000,16199,3524
14554,1164320000,1164400000,12749,2413
14555,1164400000,1164480000,21590,4067
14556,1164480000,1164560000,23231,4295
14557,1164560000,1164640000,15789,3405
14558,1164640000,1164720000,13592,2604
14559,1164720000,1164800000,22310,4094
14560,1164800000,1164880000,21452,3945
14561,1164880000,1164960000,16222,3517
14562,1164960000,1165040000,14425,2829
14563,1165040000,1165120000,22102,4084
14564,1165120000,1165200000,19874,3672
14565,1165200000,1165280000,16042,3438
14566,1165280000,1165360000,16912,3178
14567,1165360000,1165440000,22901,4101
14568,1165440000,1165520000,18810,3669
14569,1165520000,1165600000,15727,3207
14570,1165600000,1165680000,17684,3400
14571,1165680000,1165760000,23225,4102
14572,1165760000,1165840000,18115,3638
14573,1165840000,1165920000,15154,3108
14574,1165920000,1166000000,18383,3532
14575,1166000000,1166080000,22088,4201
14576,1166080000,1166160000,17076,3613
14577,1166160000,1166240000,13468,2694
14578,1166240000,1166320000,20296,3864
14579,1166320000,1166400000,23476,4220
14580,1166400000,1166480000,17200,3600
14581,1166480000,1166560000,13063,2483
14582,1166560000,1166640000,21639,4070
14583,1166640000,1166720000,24216,4370
14584,1166720000,1166800000,16405,3525
14585,1166800000,1166880000,12640,2413
14586,1166880000,1166960000,21673,4058
14587,1166960000,1167040000,23296,4278
14588,1167040000,1167120000,15819,3405
14589,1167120000,1167200000,13684,2604
14590,1167200000,1167280000,21940,4095
14591,1167280000,1167360000,20398,3946
14592,1167360000,1167440000,16555,3517
14593,1167440000,1167520000,14711,2829
14594,1167520000,1167600000,22627,4087
14595,1167600000,1167680000,19489,3661
14596,1167680000,1167760000,16227,3438
14597,1167760000,1167840000,17103,3178
14598,1167840000,1167920000,23194,4096
14599,1167920000,1168000000,18618,3656
14600,1168000000,1168080000,15716,3207
14601,1168080000,1168160000,17850,3400
14602,1168160000,1168240000,22951,4107
14603,1168240000,1168320000,17774,3633
14604,1168320000,1168400000,15299,3108
14605,1168400000,1168480000,18591,3532
14606,1168480000,1168560000,22885,4200
14607,1168560000,1168640000,17115,3618
14608,1168640000,1168720000,13539,2694
14609,1168720000,1168800000,20313,3863
14610,1168800000,1168880000,23087,4226
14611,1168880000,1168960000,17496,3603
14612,1168960000,1169040000,13399,2483
14613,1169040000,1169120000,22499,4077
14614,1169120000,1169200000,23219,4376
14615,1169200000,1169280000,16349,3524
14616,1169280000,1169360000,12819,2413
14617,1169360000,1169440000,21435,4061
14618,1169440000,1169520000,23982,4283
14619,1169520000,1169600000,15751,3405
14620,1169600000,1169680000,13763,2604
14621,1169680000,1169760000,22948,4100
14622,1169760000,1169840000,21624,3945
14623,1169840000,1169920000,16277,3517
14624,1169920000,1170000000,14106,2829
14625,1170000000,1170080000,22153,4084
14626,1170080000,1170160000,20111,3672
14627,1170160000,1170240000,15856,3438
14628,1170240000,1170320000,16830,3178
14629,1170320000,1170400000,22979,4101
14630,1170400000,1170480000,18655,3663
14631,1170480000,1170560000,15278,3207
14632,1170560000,1170640000,17226,3400
14633,1170640000,1170720000,23257,4102
14634,1170720000,1170800000,17938,3638
14635,1170800000,1170880000,14970,3108
14636,1170880000,1170960000,18157,3532
14637,1170960000,1171040000,22827,4195
14638,1171040000,1171120000,16823,3613
14639,1171120000,1171200000,13439,2694
14640,1171200000,1171280000,20198,3864
14641,1171280000,1171360000,23428,4220
14642,1171360000,1171440000,17001,3600
14643,1171440000,1171520000,12971,2483
14644,1171520000,1171600000,21888,4070
14645,1171600000,1171680000,24555,4370
14646,1171680000,1171760000,16708,3525
14647,1171760000,1171840000,13136,2413
14648,1171840000,1171920000,22015,4058
14649,1171920000,1172000000,23480,4278
14650,1172000000,1172080000,15968,3405
14651,1172080000,1172160000,13734,2604
14652,1172160000,1172240000,22452,4095
14653,1172240000,1172320000,20657,3934
14654,1172320000,1172400000,16151,3517
14655,1172400000,1172480000,14383,2829
14656,1172480000,1172560000,21579,4087
14657,1172560000,1172640000,19425,3661
14658,1172640000,1172720000,15860,3438
14659,1172720000,1172800000,16333,3178
14660,1172800000,1172880000,23412,4096
14661,1172880000,1172960000,18962,3656
14662,1172960000,1173040000,15521,3207
14663,1173040000,1173120000,17776,3400
14664,1173120000,1173200000,22126,4099
14665,1173200000,1173280000,17735,3633
14666,1173280000,1173360000,15046,3108
14667,1173360000,1173440000,18358,3532
14668,1173440000,1173520000,23327,4200
14669,1173520000,1173600000,16729,3618
14670,1173600000,1173680000,13140,2694
14671,1173680000,1173760000,19728,3863
14672,1173760000,1173840000,23255,4232
14673,1173840000,1173920000,16858,3603
14674,1173920000,1174000000,12941,2483
14675,1174000000,1174080000,21792,4071
14676,1174080000,1174160000,24017,4370
14677,1174160000,1174240000,16644,3524
14678,1174240000,1174320000,12938,2413
14679,1174320000,1174400000,21888,4070
14680,1174400000,1174480000,23232,4298
14681,1174480000,1174560000,16169,3405
14682,1174560000,1174640000,13986,2604
14683,1174640000,1174720000,22757,4094
14684,1174720000,1174800000,21085,3933
14685,1174800000,1174880000,16452,3517
14686,1174880000,1174960000,14640,2829
14687,1174960000,1175040000,21739,4090
14688,1175040000,1175120000,19304,3672
14689,1175120000,1175200000,16132,3438
14690,1175200000,1175280000,17088,3178
14691,1175280000,1175360000,22821,4107
14692,1175360000,1175440000,17965,3669
14693,1175440000,1175520000,15880,3207
14694,1175520000,1175600000,17937,3400
14695,1175600000,1175680000,22755,4108
14696,1175680000,1175760000,18135,3638
14697,1175760000,1175840000,15512,3108
14698,1175840000,1175920000,18944,3532
14699,1175920000,1176000000,23187,4195
14700,1176000000,1176080000,16962,3619
14701,1176080000,1176160000,13518,2694
14702,1176160000,1176240000,20243,3864
14703,1176240000,1176320000,23604,4220
14704,1176320000,1176400000,17248,3600
14705,1176400000,1176480000,13273,2483
14706,1176480000,1176560000,22121,4070
14707,1176560000,1176640000,24168,4370
14708,1176640000,1176720000,16674,3525
14709,1176720000,1176800000,12883,2413
14710,1176800000,1176880000,22320,4058
14711,1176880000,1176960000,23765,4284
14712,1176960000,1177040000,15985,3405
14713,1177040000,1177120000,13928,2604
14714,1177120000,1177200000,22719,4089
14715,1177200000,1177280000,21075,3934
14716,1177280000,1177360000,16304,3517
14717,1177360000,1177440000,13629,2829
14718,1177440000,1177520000,21137,4093
14719,1177520000,1177600000,19652,3667
14720,1177600000,1177680000,15742,3438
14721,1177680000,1177760000,16562,3178
14722,1177760000,1177840000,22393,4096
14723,1177840000,1177920000,18393,3656
14724,1177920000,1178000000,15661,3207
14725,1178000000,1178080000,17675,3400
14726,1178080000,1178160000,22743,4099
14727,1178160000,1178240000,17518,3633
14728,1178240000,1178320000,15495,3108
14729,1178320000,1178400000,18722,3532
14730,1178400000,1178480000,23350,4194
14731,1178480000,1178560000,17390,3618
14732,1178560000,1178640000,13776,2694
14733,1178640000,1178720000,20452,3863
14734,1178720000,1178800000,22933,4226
14735,1178800000,1178880000,17359,3603
14736,1178880000,1178960000,13442,2483
14737,1178960000,1179040000,22096,4071
14738,1179040000,1179120000,23449,4376
14739,1179120000,1179200000,16538,3524
14740,1179200000,1179280000,13018,2413
14741,1179280000,1179360000,21987,4061
14742,1179360000,1179440000,23786,4295
14743,1179440000,1179520000,16084,3405
14744,1179520000,1179600000,13914,2604
14745,1179600000,1179680000,22953,4094
14746,1179680000,1179760000,20503,3933
14747,1179760000,1179840000,16741,3517
14748,1179840000,1179920000,14734,2829
14749,1179920000,1180000000,22201,4084
14750,1180000000,1180080000,19851,3672
14751,1180080000,1180160000,16199,3438
14752,1180160000,1180240000,16727,3178
14753,1180240000,1180320000,22910,4101
14754,1180320000,1180400000,18631,3663
14755,1180400000,1180480000,15597,3207
14756,1180480000,1180560000,17922,3400
14757,1180560000,1180640000,23245,4102
14758,1180640000,1180720000,17979,3638
14759,1180720000,1180800000,15642,3108
14760,1180800000,1180880000,19016,3532
14761,1180880000,1180960000,22667,4201
14762,1180960000,1181040000,16510,3613
14763,1181040000,1181120000,13729,2694
14764,1181120000,1181200000,19853,3864
14765,1181200000,1181280000,22432,4220
14766,1181280000,1181360000,16993,3600
14767,1181360000,1181440000,12756,2483
14768,1181440000,1181520000,21378,4070
14769,1181520000,1181600000,23568,4376
14770,1181600000,1181680000,16424,3525
14771,1181680000,1181760000,12554,2413
14772,1181760000,1181840000,21641,4058
14773,1181840000,1181920000,24320,4278
14774,1181920000,1182000000,15706,3405
14775,1182000000,1182080000,13191,2604
14776,1182080000,1182160000,22279,4089
14777,1182160000,1182240000,20731,3934
14778,1182240000,1182320000,16017,3517
14779,1182320000,1182400000,14164,2829
14780,1182400000,1182480000,22050,4093
14781,1182480000,1182560000,20049,3673
14782,1182560000,1182640000,15898,3438
14783,1182640000,1182720000,16408,3178
14784,1182720000,1182800000,22411,4096
14785,1182800000,1182880000,18577,3656
14786,1182880000,1182960000,15368,3207
14787,1182960000,1183040000,17127,3400
14788,1183040000,1183120000,22765,4105
14789,1183120000,1183200000,17568,3641
14790,1183200000,1183280000,14990,3108
14791,1183280000,1183360000,18255,3532
14792,1183360000,1183440000,22668,4193
14793,1183440000,1183520000,16924,3618
14794,1183520000,1183600000,13241,2694
14795,1183600000,1183680000,19900,3863
14796,1183680000,1183760000,23646,4226
14797,1183760000,1183840000,16948,3603
14798,1183840000,1183920000,13047,2483
14799,1183920000,1184000000,21508,4071
14800,1184000000,1184080000,23556,4379
14801,1184080000,1184160000,16582,3527
14802,1184160000,1184240000,12773,2413
14803,1184240000,1184320000,21538,4061
14804,1184320000,1184400000,23321,4289
14805,1184400000,1184480000,16005,3405
14806,1184480000,1184560000,13836,2604
14807,1184560000,1184640000,22153,4094
14808,1184640000,1184720000,21194,3933
14809,1184720000,1184800000,16581,3517
14810,1184800000,1184880000,14614,2829
14811,1184880000,1184960000,22029,4084
14812,1184960000,1185040000,19755,3672
14813,1185040000,1185120000,16398,3438
14814,1185120000,1185200000,17255,3178
14815,1185200000,1185280000,22929,4101
14816,1185280000,1185360000,18706,3663
14817,1185360000,1185440000,16075,3207
14818,1185440000,1185520000,18469,3400
14819,1185520000,1185600000,22813,4114
14820,1185600000,1185680000,18408,3638
14821,1185680000,1185760000,15368,3108
14822,1185760000,1185840000,18229,3532
14823,1185840000,1185920000,23033,4195
14824,1185920000,1186000000,17092,3613
14825,1186000000,1186080000,13436,2694
14826,1186080000,1186160000,20162,3867
14827,1186160000,1186240000,23205,4229
14828,1186240000,1186320000,17013,3606
14829,1186320000,1186400000,13246,2483
14830,1186400000,1186480000,21893,4070
14831,1186480000,1186560000,24093,4370
14832,1186560000,1186640000,16564,3525
14833,1186640000,1186720000,12678,2413
14834,1186720000,1186800000,21868,4058
14835,1186800000,1186880000,23998,4278
14836,1186880000,1186960000,15872,3405
14837,1186960000,1187040000,13468,2604
14838,1187040000,1187120000,22183,4089
14839,1187120000,1187200000,20704,3934
14840,1187200000,1187280000,16476,3517
14841,1187280000,1187360000,14556,2829
14842,1187360000,1187440000,22342,4087
14843,1187440000,1187520000,19593,3661
14844,1187520000,1187600000,16405,3438
14845,1187600000,1187680000,17228,3178
14846,1187680000,1187760000,22627,4096
14847,1187760000,1187840000,18403,3656
14848,1187840000,1187920000,15962,3207
14849,1187920000,1188000000,18124,3400
14850,1188000000,1188080000,22225,4099
14851,1188080000,1188160000,17324,3633
14852,1188160000,1188240000,15616,3108
14853,1188240000,1188320000,19209,3532
14854,1188320000,1188400000,23107,4200
14855,1188400000,1188480000,17372,3618
14856,1188480000,1188560000,13662,2694
14857,1188560000,1188640000,20095,3863
14858,1188640000,1188720000,23469,4226
14859,1188720000,1188800000,17198,3603
14860,1188800000,1188880000,13392,2483
14861,1188880000,1188960000,22118,4071
14862,1188960000,1189040000,24234,4370
14863,1189040000,1189120000,16631,3524
14864,1189120000,1189200000,12842,2413
14865,1189200000,1189280000,21759,4061
14866,1189280000,1189360000,23396,4283
14867,1189360000,1189440000,16238,3405
14868,1189440000,1189520000,14104,2604
14869,1189520000,1189600000,23070,4100
14870,1189600000,1189680000,21273,3939
14871,1189680000,1189760000,16884,3517
14872,1189760000,1189840000,14756,2829
14873,1189840000,1189920000,22323,4084
14874,1189920000,1190000000,20213,3672
14875,1190000000,1190080000,16691,3438
14876,1190080000,1190160000,17777,3178
14877,1190160000,1190240000,23623,4101
14878,1190240000,1190320000,18787,3663
14879,1190320000,1190400000,16003,3207
14880,1190400000,1190480000,17715,3400
14881,1190480000,1190560000,23389,4108
14882,1190560000,1190640000,18161,3638
14883,1190640000,1190720000,15296,3108
14884,1190720000,1190800000,19028,3532
14885,1190800000,1190880000,22890,4195
14886,1190880000,1190960000,16878,3619
14887,1190960000,1191040000,13640,2694
14888,1191040000,1191120000,20891,3864
14889,1191120000,1191200000,22902,4220
14890,1191200000,1191280000,17026,3600
14891,1191280000,1191360000,12603,2483
14892,1191360000,1191440000,20852,4073
14893,1191440000,1191520000,23836,4373
14894,1191520000,1191600000,16071,3525
14895,1191600000,1191680000,12631,2413
14896,1191680000,1191760000,21549,4058
14897,1191760000,1191840000,23036,4278
14898,1191840000,1191920000,15499,3405
14899,1191920000,1192000000,13392,2604
14900,1192000000,1192080000,21950,4089
14901,1192080000,1192160000,20470,3940
14902,1192160000,1192240000,16193,3517
14903,1192240000,1192320000,14187,2829
14904,1192320000,1192400000,22098,4087
14905,1192400000,1192480000,20478,3661
14906,1192480000,1192560000,15861,3438
14907,1192560000,1192640000,16090,3178
14908,1192640000,1192720000,23167,4096
14909,1192720000,1192800000,18481,3662
14910,1192800000,1192880000,15496,3207
14911,1192880000,1192960000,17569,3400
14912,1192960000,1193040000,22668,4099
14913,1193040000,1193120000,17575,3633
14914,1193120000,1193200000,15268,3108
14915,1193200000,1193280000,18328,3532
14916,1193280000,1193360000,21968,4202
14917,1193360000,1193440000,17163,3624
14918,1193440000,1193520000,13406,2694
14919,1193520000,1193600000,20354,3863
14920,1193600000,1193680000,23493,4226
14921,1193680000,1193760000,17054,3603
14922,1193760000,1193840000,12968,2483
14923,1193840000,1193920000,21656,4071
14924,1193920000,1194000000,23953,4370
14925,1194000000,1194080000,16340,3524
14926,1194080000,1194160000,12659,2413
14927,1194160000,1194240000,21665,4061
14928,1194240000,1194320000,23541,4283
14929,1194320000,1194400000,16013,3405
14930,1194400000,1194480000,13910,2604
14931,1194480000,1194560000,22078,4094
14932,1194560000,1194640000,20833,3939
14933,1194640000,1194720000,16418,3517
14934,1194720000,1194800000,14448,2829
14935,1194800000,1194880000,22269,4084
14936,1194880000,1194960000,20037,3672
14937,1194960000,1195040000,16206,3438
14938,1195040000,1195120000,17028,3178
14939,1195120000,1195200000,23192,4107
14940,1195200000,1195280000,19069,3663
14941,1195280000,1195360000,15799,3207
14942,1195360000,1195440000,17820,3400
